,행정동_코드,행정동명,상권_구분_코드,상권_코드,분기당_매출_금액,분기당_매출_건수,건당_매출액_평균,"환산임대료(원, 21년도)","증감율(%, 19-21년도)",임대료/매출,매출/임대료,개업률_평균,폐업률_평균,점포수,면적,단위면적당 상권 수(k㎡),프랜차이즈_점포_수,개인사업자_수,프랜차이즈 비율,2021년_2030여성_비율평균,2021년_외국인_평균,문화시설수,지하철_역_수,버스_정거장_수,유사_업종_점포_수,개인사업자_점포수,개인사업자_비율
123,11170650,이태원1동,D,2120046,-2147483648,185126,18639,161325,-0.534,8.6552,0.1155,3.8796,5.213,1078,0.57,1891.2280701754387,60,634,0.086455331,0.0531,264.84,4,1,16,92,72,0.7826
124,11170660,이태원2동,A,2110084,567699654,23810,23843,142593,5.58,5.9805,0.1672,3.1389,4.6574,573,0.86,666.2790697674419,27,225,0.107142857,0.0537,263.9869,2,0,19,27,20,0.7407
125,11170660,이태원2동,A,2110085,932407497,57869,16112,142593,5.58,8.8501,0.113,2.463,5.5741,573,0.86,666.2790697674419,27,225,0.107142857,0.0537,263.9869,2,0,19,34,30,0.8824
126,11170685,한남동,A,2110091,416340623,12938,32180,134208,1.432,4.1705,0.2398,6.2718,4.4802,1299,3.01,431.56146179402,51,455,0.100790514,0.056,479.861,23,0,26,8,8,1.0
127,11170685,한남동,A,2110093,467715772,18880,24773,134208,1.432,5.4175,0.1846,5.8341,2.8341,1299,3.01,431.56146179402,51,455,0.100790514,0.056,479.861,23,0,26,16,15,0.9375
128,11170685,한남동,A,2110095,624510265,23659,26397,134208,1.432,5.0842,0.1967,2.963,1.3982,1299,3.01,431.56146179402,51,455,0.100790514,0.056,479.861,23,0,26,26,25,0.9615
129,11170685,한남동,A,2110096,180246486,17763,10147,134208,1.432,13.2264,0.0756,1.3889,1.5,1299,3.01,431.56146179402,51,455,0.100790514,0.056,479.861,23,0,26,4,4,1.0
130,11170685,한남동,A,2110097,100670904,1339,75184,134208,1.432,1.7851,0.5602,4.1667,0.0,1299,3.01,431.56146179402,51,455,0.100790514,0.056,479.861,23,0,26,1,1,1.0
131,11170685,한남동,A,2110098,907841039,10302,88120,134208,1.432,1.523,0.6566,5.2024,5.0357,1299,3.01,431.56146179402,51,455,0.100790514,0.056,479.861,23,0,26,9,7,0.7778
132,11170685,한남동,A,2110099,225772240,3049,74042,134208,1.432,1.8126,0.5517,4.2708,0.0,1299,3.01,431.56146179402,51,455,0.100790514,0.056,479.861,23,0,26,1,0,0.0
133,11170685,한남동,D,2120047,1782469885,77609,22967,134208,1.432,5.8435,0.1711,2.5093,3.1482,1299,3.01,431.56146179402,51,455,0.100790514,0.056,479.861,23,0,26,38,22,0.5789
134,11170690,서빙고동,A,2110083,85930988,9886,8692,94385,-9.122,10.8588,0.0921,2.25,0.0,264,2.8,94.28571428571428,9,59,0.132352941,0.0365,194.5437,5,0,5,3,3,1.0
135,11170690,서빙고동,A,2110088,341363058,26553,12856,94385,-9.122,7.3417,0.1362,2.9444,1.6852,264,2.8,94.28571428571428,9,59,0.132352941,0.0365,194.5437,5,0,5,8,6,0.75
136,11170690,서빙고동,A,2110089,221879803,10570,20991,94385,-9.122,4.4965,0.2224,3.8144,4.62,264,2.8,94.28571428571428,9,59,0.132352941,0.0365,194.5437,5,0,5,3,3,1.0
137,11170700,보광동,A,2110090,162636179,8043,20220,113260,9.974,5.6014,0.1785,3.3415,2.5317,444,0.71,625.3521126760563,16,78,0.170212766,0.0413,102.2312,0,0,4,9,7,0.7778
138,11170700,보광동,A,2110092,198764853,19877,10000,113260,9.974,11.326,0.0883,2.0278,1.8889,444,0.71,625.3521126760563,16,78,0.170212766,0.0413,102.2312,0,0,4,5,5,1.0
139,11170700,보광동,A,2110094,337259086,6317,53392,113260,9.974,2.1213,0.4714,4.9571,4.4103,444,0.71,625.3521126760563,16,78,0.170212766,0.0413,102.2312,0,0,4,3,3,1.0
140,11200520,왕십리2동,A,2110110,298144234,21087,14139,117743,20.689,8.3275,0.1201,5.6518,5.1202,381,0.41,929.2682926829268,5,16,0.238095238,0.0445,85.1467,0,1,2,5,4,0.8
141,11200535,왕십리도선동,A,2110114,255238032,5585,45703,129665,1.442,2.8371,0.3525,3.7589,1.5873,840,0.72,1166.6666666666667,6,59,0.092307692,0.049,213.0242,0,0,3,2,2,1.0
142,11200535,왕십리도선동,A,2110115,474944097,15759,30138,129665,1.442,4.3024,0.2324,3.2523,5.7489,840,0.72,1166.6666666666667,6,59,0.092307692,0.049,213.0242,0,0,3,17,16,0.9412
143,11200540,마장동,A,2110116,395808632,11617,34072,120406,8.118,3.5339,0.283,3.2222,0.6944,697,1.05,663.8095238095237,19,93,0.169642857,0.0421,271.5807,1,1,16,3,2,0.6667
144,11200540,마장동,A,2110117,104014674,3518,29564,120406,8.118,4.0727,0.2455,6.9653,5.322,697,1.05,663.8095238095237,19,93,0.169642857,0.0421,271.5807,1,1,16,2,1,0.5
145,11200540,마장동,A,2110119,2904949,128,22739,120406,8.118,5.2951,0.1889,3.125,0.0,697,1.05,663.8095238095237,19,93,0.169642857,0.0421,271.5807,1,1,16,1,1,1.0
146,11200540,마장동,A,2110122,745897555,41222,18094,120406,8.118,6.6545,0.1503,3.0714,2.4166,697,1.05,663.8095238095237,19,93,0.169642857,0.0421,271.5807,1,1,16,8,3,0.375
147,11200540,마장동,A,2110123,749370114,39442,18999,120406,8.118,6.3375,0.1578,2.2126,3.4934,697,1.05,663.8095238095237,19,93,0.169642857,0.0421,271.5807,1,1,16,3,3,1.0
148,11200550,사근동,A,2110121,263674666,36633,7198,149461,14.552,20.7642,0.0482,3.7533,4.8695,542,1.1,492.7272727272727,12,61,0.164383562,0.0621,613.6761,5,0,9,8,6,0.75
149,11200550,사근동,A,2110125,260736682,31824,8193,149461,14.552,18.2425,0.0548,2.8426,3.8982,542,1.1,492.7272727272727,12,61,0.164383562,0.0621,613.6761,5,0,9,10,10,1.0
150,11200560,행당1동,A,2110112,251442644,16154,15565,124133,-5.83,7.9751,0.1254,4.1667,4.1111,563,0.59,954.2372881355932,88,199,0.306620209,0.0474,133.5685,2,4,20,7,5,0.7143
151,11200560,행당1동,A,2110118,213608221,15070,14175,124133,-5.83,8.7572,0.1142,5.0857,3.1167,563,0.59,954.2372881355932,88,199,0.306620209,0.0474,133.5685,2,4,20,12,8,0.6667
152,11200560,행당1동,D,2120049,1615494335,140392,11507,124133,-5.83,10.7876,0.0927,2.8426,4.1111,563,0.59,954.2372881355932,88,199,0.306620209,0.0474,133.5685,2,4,20,53,34,0.6415
153,11200580,응봉동,A,2110113,92932643,8265,11244,117639,7.372,10.4624,0.0956,1.7457,2.377,171,0.57,300.0,2,12,0.142857143,0.0345,46.0105,0,0,8,3,2,0.6667
154,11200590,금호1가동,A,2110106,68735517,6421,10705,108198,-2.019,10.1072,0.0989,4.9378,4.1667,290,0.46,630.4347826086956,8,35,0.186046512,0.0403,55.8847,0,0,14,3,2,0.6667
155,11200590,금호1가동,A,2110109,140656251,11834,11886,108198,-2.019,9.103,0.1099,3.5126,4.6746,290,0.46,630.4347826086956,8,35,0.186046512,0.0403,55.8847,0,0,14,9,9,1.0
156,11200615,금호2.3가동,A,2110104,147141585,12293,11969,120347,1.414,10.0549,0.0995,3.4137,5.1607,572,0.64,893.75,10,41,0.196078431,0.0371,74.1864,0,0,6,1,1,1.0
157,11200615,금호2.3가동,A,2110105,167249054,10811,15470,120347,1.414,7.7794,0.1285,5.5764,3.8044,572,0.64,893.75,10,41,0.196078431,0.0371,74.1864,0,0,6,9,8,0.8889
158,11200620,금호4가동,A,2110103,21823436,2450,8908,127499,24.558,14.3129,0.0699,3.4226,1.7544,386,0.84,459.5238095238095,18,113,0.13740458,0.0382,71.0035,0,0,16,2,1,0.5
159,11200620,금호4가동,A,2110107,210823064,7351,28678,127499,24.558,4.4459,0.2249,3.9888,1.7715,386,0.84,459.5238095238095,18,113,0.13740458,0.0382,71.0035,0,0,16,3,1,0.3333
160,11200620,금호4가동,D,2120048,387302287,24348,15907,127499,24.558,8.0153,0.1248,5.4907,2.7222,386,0.84,459.5238095238095,18,113,0.13740458,0.0382,71.0035,0,0,16,14,10,0.7143
161,11200645,옥수동,A,2110100,41185565,1070,38500,137023,-1.755,3.559,0.281,6.6924,4.7316,517,1.94,266.49484536082474,17,57,0.22972973,0.042,166.4791,0,0,12,1,1,1.0
162,11200645,옥수동,A,2110101,227434288,10948,20773,137023,-1.755,6.5962,0.1516,3.328,1.7857,517,1.94,266.49484536082474,17,57,0.22972973,0.042,166.4791,0,0,12,4,3,0.75
163,11200645,옥수동,A,2110102,403143254,38148,10568,137023,-1.755,12.9658,0.0771,3.5209,6.4792,517,1.94,266.49484536082474,17,57,0.22972973,0.042,166.4791,0,0,12,14,10,0.7143
164,11200650,성수1가1동,A,2110126,47446218,4502,10538,108204,10.298,10.268,0.0974,9.3282,5.7405,520,1.97,263.9593908629442,21,182,0.103448276,0.048,124.8748,5,0,14,6,6,1.0
165,11200650,성수1가1동,A,2110127,358639553,33634,10663,108204,10.298,10.1476,0.0985,5.1609,3.8598,520,1.97,263.9593908629442,21,182,0.103448276,0.048,124.8748,5,0,14,8,8,1.0
166,11200650,성수1가1동,A,2110128,440955111,33821,13038,108204,10.298,8.2991,0.1205,6.3704,4.3333,520,1.97,263.9593908629442,21,182,0.103448276,0.048,124.8748,5,0,14,31,29,0.9355
167,11200650,성수1가1동,D,2120050,247620993,37923,6530,108204,10.298,16.5703,0.0603,10.8837,2.9991,520,1.97,263.9593908629442,21,182,0.103448276,0.048,124.8748,5,0,14,14,12,0.8571
168,11200660,성수1가2동,A,2110120,149233680,21840,6833,143080,15.727,20.9396,0.0478,9.627,4.4961,866,0.89,973.0337078651684,50,348,0.125628141,0.054,94.7935,1,1,10,23,23,1.0
169,11200660,성수1가2동,A,2110124,407623385,42126,9676,143080,15.727,14.7871,0.0676,6.5,2.9524,866,0.89,973.0337078651684,50,348,0.125628141,0.054,94.7935,1,1,10,12,11,0.9167
170,11200660,성수1가2동,A,2110129,118587879,8584,13816,143080,15.727,10.3561,0.0966,4.75,1.9524,866,0.89,973.0337078651684,50,348,0.125628141,0.054,94.7935,1,1,10,11,10,0.9091
171,11200660,성수1가2동,D,2120051,1905850139,137394,13871,143080,15.727,10.315,0.0969,5.6481,3.4259,866,0.89,973.0337078651684,50,348,0.125628141,0.054,94.7935,1,1,10,70,58,0.8286
172,11200670,성수2가1동,A,2110131,912966834,65312,13978,106517,24.953,7.6203,0.1312,6.1389,2.6204,763,1.17,652.1367521367522,41,317,0.11452514,0.0414,185.497,1,0,26,48,41,0.8542
173,11200670,성수2가1동,A,2110134,522660541,49705,10515,106517,24.953,10.13,0.0987,6.9526,4.5104,763,1.17,652.1367521367522,41,317,0.11452514,0.0414,185.497,1,0,26,12,12,1.0
174,11200670,성수2가1동,A,2110136,488810901,25299,19321,106517,24.953,5.513,0.1814,4.287,3.8241,763,1.17,652.1367521367522,41,317,0.11452514,0.0414,185.497,1,0,26,29,26,0.8966
175,11200690,성수2가3동,A,2110132,172091383,12922,13318,139716,18.579,10.4908,0.0953,7.1638,4.5143,1246,1.03,1209.7087378640776,114,370,0.23553719,0.0564,323.1854,2,1,17,10,9,0.9
176,11200690,성수2가3동,A,2110137,1133858512,139347,8137,139716,18.579,17.1705,0.0582,7.7601,6.5143,1246,1.03,1209.7087378640776,114,370,0.23553719,0.0564,323.1854,2,1,17,41,31,0.7561
177,11200690,성수2가3동,D,2120052,-2147483648,202704,12388,139716,18.579,11.2783,0.0887,4.787,3.5,1246,1.03,1209.7087378640776,114,370,0.23553719,0.0564,323.1854,2,1,17,54,35,0.6481
178,11200720,송정동,A,2110135,143102516,8868,16136,108868,14.271,6.7469,0.1482,2.5416,5.0521,254,0.75,338.6666666666667,10,55,0.153846154,0.0487,76.6883,0,0,15,7,6,0.8571
179,11200720,송정동,A,2110138,233811328,27106,8626,108868,14.271,12.6209,0.0792,2.3691,2.6071,254,0.75,338.6666666666667,10,55,0.153846154,0.0487,76.6883,0,0,15,5,4,0.8
180,11200790,용답동,A,2110133,238378583,7399,32217,106008,6.839,3.2904,0.3039,3.3208,0.5042,742,2.31,321.2121212121212,5,19,0.208333333,0.0455,273.1889,2,0,0,3,3,1.0
181,11215710,화양동,A,2110141,290664689,14657,19831,150233,7.017,7.5757,0.132,4.7981,3.0197,1348,1.16,1162.0689655172414,235,844,0.217794254,0.0784,690.7698,4,2,21,7,7,1.0
182,11215710,화양동,A,2110142,706469226,68870,10258,150233,7.017,14.6454,0.0683,4.4259,4.4815,1348,1.16,1162.0689655172414,235,844,0.217794254,0.0784,690.7698,4,2,21,16,15,0.9375
183,11215710,화양동,A,2110144,105390426,9709,10855,150233,7.017,13.84,0.0723,3.1232,3.7596,1348,1.16,1162.0689655172414,235,844,0.217794254,0.0784,690.7698,4,2,21,8,7,0.875
184,11215710,화양동,A,2110148,206218279,24885,8287,150233,7.017,18.1288,0.0552,2.5625,4.1339,1348,1.16,1162.0689655172414,235,844,0.217794254,0.0784,690.7698,4,2,21,13,10,0.7692
185,11215710,화양동,D,2120053,-2147483648,261857,14395,150233,7.017,10.4365,0.0958,3.7685,3.9907,1348,1.16,1162.0689655172414,235,844,0.217794254,0.0784,690.7698,4,2,21,127,81,0.6378
186,11215710,화양동,D,2120054,1153399686,87034,13252,150233,7.017,11.3366,0.0882,5.6574,4.3426,1348,1.16,1162.0689655172414,235,844,0.217794254,0.0784,690.7698,4,2,21,44,27,0.6136
187,11215730,군자동,A,2110145,197397797,25271,7811,105015,3.735,13.4445,0.0744,3.4506,0.9167,964,0.74,1302.7027027027027,84,353,0.19221968,0.0601,265.6733,4,2,18,7,6,0.8571
188,11215730,군자동,A,2110147,313088466,32334,9683,105015,3.735,10.8453,0.0922,5.4303,4.966,964,0.74,1302.7027027027027,84,353,0.19221968,0.0601,265.6733,4,2,18,9,9,1.0
189,11215730,군자동,A,2110149,112061964,4223,26538,105015,3.735,3.9572,0.2527,2.7941,3.3016,964,0.74,1302.7027027027027,84,353,0.19221968,0.0601,265.6733,4,2,18,3,2,0.6667
190,11215730,군자동,D,2120055,2124210011,137538,15445,105015,3.735,6.7993,0.1471,4.0278,2.7315,964,0.74,1302.7027027027027,84,353,0.19221968,0.0601,265.6733,4,2,18,61,43,0.7049
191,11215740,중곡1동,A,2110150,437831204,37732,11604,102751,13.083,8.8548,0.1129,4.8678,5.1595,712,0.62,1148.3870967741937,10,69,0.126582278,0.0486,58.3037,0,0,10,7,5,0.7143
192,11215740,중곡1동,A,2110152,212600730,14489,14673,102751,13.083,7.0027,0.1428,3.5167,4.8667,712,0.62,1148.3870967741937,10,69,0.126582278,0.0486,58.3037,0,0,10,2,2,1.0
193,11215740,중곡1동,A,2110153,68713364,5152,13337,102751,13.083,7.7042,0.1298,8.0241,4.442,712,0.62,1148.3870967741937,10,69,0.126582278,0.0486,58.3037,0,0,10,1,1,1.0
194,11215750,중곡2동,A,2110162,150126611,16274,9225,89542,8.214,9.7064,0.103,4.4717,3.8333,863,0.55,1569.090909090909,23,129,0.151315789,0.0471,46.8597,0,0,10,12,11,0.9167
195,11215750,중곡2동,A,2110165,291293800,21776,13377,89542,8.214,6.6937,0.1494,4.1465,4.1642,863,0.55,1569.090909090909,23,129,0.151315789,0.0471,46.8597,0,0,10,13,11,0.8462
196,11215750,중곡2동,A,2110167,207692497,15113,13743,89542,8.214,6.5155,0.1535,5.4377,4.0547,863,0.55,1569.090909090909,23,129,0.151315789,0.0471,46.8597,0,0,10,13,9,0.6923
197,11215760,중곡3동,A,2110158,349645755,31174,11216,100432,18.114,8.9544,0.1117,4.0185,5.2778,471,0.6,785.0,27,140,0.161676647,0.0379,57.8876,2,1,14,12,9,0.75
198,11215760,중곡3동,A,2110161,367105854,35704,10282,100432,18.114,9.7677,0.1024,6.7635,4.3873,471,0.6,785.0,27,140,0.161676647,0.0379,57.8876,2,1,14,18,14,0.7778
199,11215770,중곡4동,A,2110168,173665796,16596,10464,96141,1.273,9.1878,0.1088,4.3485,2.6945,847,2.32,365.0862068965517,22,127,0.147651007,0.0376,56.894,0,0,20,8,7,0.875
200,11215770,중곡4동,A,2110174,346773298,23154,14977,96141,1.273,6.4192,0.1558,5.54,4.8281,847,2.32,365.0862068965517,22,127,0.147651007,0.0376,56.894,0,0,20,12,12,1.0
201,11215770,중곡4동,A,2110176,234902928,23423,10029,96141,1.273,9.5863,0.1043,6.5425,5.1182,847,2.32,365.0862068965517,22,127,0.147651007,0.0376,56.894,0,0,20,10,10,1.0
202,11215780,능동,A,2110156,412814537,33072,12482,111908,-0.9,8.9656,0.1115,6.5596,5.0119,469,1.1,426.3636363636363,49,149,0.247474747,0.0546,94.3696,7,1,18,7,6,0.8571
203,11215780,능동,A,2110164,143077692,21043,6799,111908,-0.9,16.4595,0.0608,8.0014,2.8519,469,1.1,426.3636363636363,49,149,0.247474747,0.0546,94.3696,7,1,18,3,3,1.0
204,11215780,능동,D,2120057,1015835807,93377,10879,111908,-0.9,10.2866,0.0972,3.6111,4.4907,469,1.1,426.3636363636363,49,149,0.247474747,0.0546,94.3696,7,1,18,29,15,0.5172
205,11215810,광장동,A,2110178,176468767,14140,12480,115164,1.51,9.2279,0.1084,5.0174,3.4707,853,2.39,356.90376569037653,20,106,0.158730159,0.0311,154.098,6,1,9,8,8,1.0
206,11215810,광장동,A,2110179,444645004,38870,11439,115164,1.51,10.0677,0.0993,2.6442,4.2529,853,2.39,356.90376569037653,20,106,0.158730159,0.0311,154.098,6,1,9,6,5,0.8333
207,11215810,광장동,A,2110180,654391931,39732,16470,115164,1.51,6.9923,0.143,3.8796,6.463,853,2.39,356.90376569037653,20,106,0.158730159,0.0311,154.098,6,1,9,16,14,0.875
208,11215820,자양1동,A,2110154,310490297,25790,12039,121519,3.276,10.0938,0.0991,4.0741,3.463,718,0.57,1259.6491228070176,37,189,0.163716814,0.0502,248.2287,1,0,9,11,9,0.8182
209,11215820,자양1동,A,2110155,319976459,39769,8046,121519,3.276,15.103,0.0662,6.3873,5.2046,718,0.57,1259.6491228070176,37,189,0.163716814,0.0502,248.2287,1,0,9,13,11,0.8462
210,11215820,자양1동,A,2110159,539495572,55661,9692,121519,3.276,12.5381,0.0798,6.4908,7.0278,718,0.57,1259.6491228070176,37,189,0.163716814,0.0502,248.2287,1,0,9,15,12,0.8
211,11215830,자양2동,A,2110151,671875762,47148,14250,98710,4.392,6.927,0.1444,5.3796,4.2098,472,1.68,280.95238095238096,38,156,0.195876289,0.0419,114.5237,0,0,12,12,9,0.75
212,11215830,자양2동,A,2110157,151577858,15165,9995,98710,4.392,9.8759,0.1013,3.1759,5.9815,472,1.68,280.95238095238096,38,156,0.195876289,0.0419,114.5237,0,0,12,18,14,0.7778
213,11215830,자양2동,A,2110163,241938730,20014,12088,98710,4.392,8.1659,0.1225,3.75,3.3704,472,1.68,280.95238095238096,38,156,0.195876289,0.0419,114.5237,0,0,12,10,8,0.8
214,11215830,자양2동,A,2110169,169884021,22203,7651,98710,4.392,12.9016,0.0775,1.2083,2.5104,472,1.68,280.95238095238096,38,156,0.195876289,0.0419,114.5237,0,0,12,5,4,0.8
215,11215840,자양3동,A,2110143,64672744,5574,11602,103750,-10.472,8.9424,0.1118,4.2831,3.6155,1001,1.2,834.1666666666667,5,61,0.075757576,0.0421,149.8759,4,0,2,6,6,1.0
216,11215840,자양3동,A,2110146,218198632,16721,13049,103750,-10.472,7.9508,0.1258,3.0859,2.2895,1001,1.2,834.1666666666667,5,61,0.075757576,0.0421,149.8759,4,0,2,11,11,1.0
217,11215847,자양4동,A,2110139,375968620,34914,10768,123536,1.055,11.4725,0.0872,5.4259,3.0926,923,1.16,795.6896551724138,25,213,0.105042017,0.0491,633.3986,2,0,9,18,17,0.9444
218,11215847,자양4동,A,2110140,1034889618,65697,15753,123536,1.055,7.8421,0.1275,5.0648,3.463,923,1.16,795.6896551724138,25,213,0.105042017,0.0491,633.3986,2,0,9,17,16,0.9412
219,11215850,구의1동,A,2110160,136255966,17297,7877,94102,2.681,11.9464,0.0837,5.7639,2.5556,1023,0.56,1826.7857142857144,107,423,0.201886792,0.0494,115.945,0,1,20,7,5,0.7143
220,11215850,구의1동,A,2110166,511276838,27128,18847,94102,2.681,4.9929,0.2003,5.4463,3.6193,1023,0.56,1826.7857142857144,107,423,0.201886792,0.0494,115.945,0,1,20,18,17,0.9444
221,11215850,구의1동,A,2110170,222504070,22129,10055,94102,2.681,9.3587,0.1069,9.2,5.8722,1023,0.56,1826.7857142857144,107,423,0.201886792,0.0494,115.945,0,1,20,7,7,1.0
222,11215850,구의1동,D,2120056,1810707719,127335,14220,94102,2.681,6.6176,0.1511,3.6296,3.8148,1023,0.56,1826.7857142857144,107,423,0.201886792,0.0494,115.945,0,1,20,42,19,0.4524
223,11215850,구의1동,D,2120058,440404173,45053,9775,94102,2.681,9.6268,0.1039,3.6089,3.1948,1023,0.56,1826.7857142857144,107,423,0.201886792,0.0494,115.945,0,1,20,9,7,0.7778
224,11215860,구의2동,A,2110172,513517086,66441,7729,112567,-1.542,14.5642,0.0687,6.1411,2.8667,765,1.39,550.3597122302159,5,38,0.11627907,0.0374,53.9721,0,0,1,8,8,1.0
225,11215860,구의2동,A,2110177,76373972,2190,34882,112567,-1.542,3.2271,0.3099,5.5044,2.1086,765,1.39,550.3597122302159,5,38,0.11627907,0.0374,53.9721,0,0,1,2,1,0.5
226,11215870,구의3동,A,2110173,234456618,20474,11451,107213,8.183,9.3628,0.1068,2.8009,5.0031,1068,1.02,1047.0588235294117,91,255,0.26300578,0.0382,129.6326,1,1,11,6,5,0.8333
227,11215870,구의3동,A,2110175,180554169,20717,8715,107213,8.183,12.3021,0.0813,6.2799,3.7805,1068,1.02,1047.0588235294117,91,255,0.26300578,0.0382,129.6326,1,1,11,11,11,1.0
228,11215870,구의3동,D,2120059,732439721,43353,16895,107213,8.183,6.3458,0.1576,6.8333,5.7222,1068,1.02,1047.0588235294117,91,255,0.26300578,0.0382,129.6326,1,1,11,22,16,0.7273
229,11215870,구의3동,D,2120060,647037191,80586,8029,107213,8.183,13.3532,0.0749,1.3356,3.1829,1068,1.02,1047.0588235294117,91,255,0.26300578,0.0382,129.6326,1,1,11,30,15,0.5
230,11215870,구의3동,D,2120061,668983035,43392,15417,107213,8.183,6.9542,0.1438,3.3797,3.0648,1068,1.02,1047.0588235294117,91,255,0.26300578,0.0382,129.6326,1,1,11,16,6,0.375
231,11230536,용신동,A,2110182,113215712,10768,10514,92221,8.186,8.7713,0.114,1.75,3.3333,1223,1.61,759.6273291925465,102,523,0.1632,0.0448,373.1705,3,3,33,3,3,1.0
232,11230536,용신동,A,2110183,191151386,17741,10774,92221,8.186,8.5596,0.1168,2.5833,3.6667,1223,1.61,759.6273291925465,102,523,0.1632,0.0448,373.1705,3,3,33,2,1,0.5
233,11230536,용신동,A,2110184,193351907,19807,9762,92221,8.186,9.4469,0.1059,5.0,3.3333,1223,1.61,759.6273291925465,102,523,0.1632,0.0448,373.1705,3,3,33,2,2,1.0
234,11230536,용신동,A,2110185,175085844,14969,11697,92221,8.186,7.8842,0.1268,5.206,0.3542,1223,1.61,759.6273291925465,102,523,0.1632,0.0448,373.1705,3,3,33,1,0,0.0
235,11230536,용신동,A,2110187,741045116,55621,13323,92221,8.186,6.9219,0.1445,3.842,2.7309,1223,1.61,759.6273291925465,102,523,0.1632,0.0448,373.1705,3,3,33,10,7,0.7
236,11230536,용신동,A,2110188,288761536,29219,9883,92221,8.186,9.3313,0.1072,2.7419,3.6852,1223,1.61,759.6273291925465,102,523,0.1632,0.0448,373.1705,3,3,33,9,6,0.6667
237,11230536,용신동,A,2110192,176051840,13606,12940,92221,8.186,7.1268,0.1403,3.244,7.9742,1223,1.61,759.6273291925465,102,523,0.1632,0.0448,373.1705,3,3,33,1,0,0.0
238,11230536,용신동,A,2110195,357834373,25051,14284,92221,8.186,6.4562,0.1549,3.9257,3.4573,1223,1.61,759.6273291925465,102,523,0.1632,0.0448,373.1705,3,3,33,11,9,0.8182
239,11230536,용신동,D,2120062,2037252792,163424,12466,92221,8.186,7.3978,0.1352,3.0278,4.2407,1223,1.61,759.6273291925465,102,523,0.1632,0.0448,373.1705,3,3,33,54,39,0.7222
240,11230545,제기동,A,2110186,173331836,19001,9122,121772,15.192,13.3493,0.0749,2.4167,4.4375,1867,1.18,1582.2033898305085,19,199,0.087155963,0.0389,635.968,3,0,15,2,2,1.0
241,11230545,제기동,A,2110189,487281036,31455,15491,121772,15.192,7.8608,0.1272,5.8681,4.2014,1867,1.18,1582.2033898305085,19,199,0.087155963,0.0389,635.968,3,0,15,2,1,0.5
242,11230545,제기동,A,2110190,278278270,23573,11805,121772,15.192,10.3153,0.0969,5.3438,5.7325,1867,1.18,1582.2033898305085,19,199,0.087155963,0.0389,635.968,3,0,15,7,7,1.0
243,11230545,제기동,A,2110191,391063813,38565,10140,121772,15.192,12.0091,0.0833,5.1667,8.1111,1867,1.18,1582.2033898305085,19,199,0.087155963,0.0389,635.968,3,0,15,12,12,1.0
244,11230545,제기동,A,2110193,199530463,21366,9339,121772,15.192,13.0391,0.0767,2.556,3.2644,1867,1.18,1582.2033898305085,19,199,0.087155963,0.0389,635.968,3,0,15,5,4,0.8
245,11230545,제기동,A,2110194,80585443,9933,8113,121772,15.192,15.0095,0.0666,4.6042,4.0917,1867,1.18,1582.2033898305085,19,199,0.087155963,0.0389,635.968,3,0,15,1,1,1.0
246,11230545,제기동,A,2110198,11846364,303,39065,121772,15.192,3.1172,0.3208,0.875,0.4167,1867,1.18,1582.2033898305085,19,199,0.087155963,0.0389,635.968,3,0,15,1,1,1.0
247,11230545,제기동,A,2110199,81608979,3815,21390,121772,15.192,5.6929,0.1757,4.8778,8.6202,1867,1.18,1582.2033898305085,19,199,0.087155963,0.0389,635.968,3,0,15,3,3,1.0
248,11230560,전농1동,A,2110201,110675477,2830,39106,102749,11.673,2.6274,0.3806,4.287,1.213,1220,1.19,1025.2100840336134,86,313,0.215538847,0.0406,283.5754,6,3,33,1,1,1.0
249,11230560,전농1동,A,2110206,200032014,22845,8756,102749,11.673,11.7347,0.0852,7.1841,4.5052,1220,1.19,1025.2100840336134,86,313,0.215538847,0.0406,283.5754,6,3,33,8,8,1.0
250,11230560,전농1동,A,2110207,127176219,10168,12507,102749,11.673,8.2153,0.1217,2.4352,4.4629,1220,1.19,1025.2100840336134,86,313,0.215538847,0.0406,283.5754,6,3,33,14,8,0.5714
251,11230560,전농1동,A,2110210,333649654,50888,6557,102749,11.673,15.6701,0.0638,2.4303,1.3488,1220,1.19,1025.2100840336134,86,313,0.215538847,0.0406,283.5754,6,3,33,15,7,0.4667
